Latitude,Longitude,Motorista,Cidade,Nota,Contrato
-8.03276538848854,-38.1226873397816,Motorista 17174,Serra Talhada,8,3
-7.17116475105265,-34.8593831062307,Motorista 17175,João Pessoa,7,2
-14.2208147048946,-39.5124578475941,Motorista 17176,Ibirapitanga,5,1
-20.7931065559381,-51.6733789443955,Motorista 17177,Três Lagoas,8,1
-8.87937784194921,-36.3722562789906,Motorista 17178,São João,9,2
-29.4734644889823,-53.476316928862,Motorista 17179,Nova Palma,6,3
-8.10572147369361,-34.9817776679983,Motorista 17180,Jaboatão dos Guararapes,2,3
-20464,-41413,Motorista 17181,Muniz Freire,8,2
-29.2944216728202,-53.1904149055466,Motorista 17182,Estrela Velha,7,1
-27.4124228954307,-52.4190330505356,Motorista 17183,Barra do Rio Azul,5,1
-19.8686456680292,-43.9874553680407,Motorista 17184,Belo Horizonte,4,2
-28.3855605125419,-54.0696430206283,Motorista 17185,Coronel Barros,6,3
-8.36086392402625,-40.3588771820057,Motorista 17186,Santa Cruz,9,3
-10.2308249473569,-44.2392182350146,Motorista 17187,Curimatá,8,2
-21.9902837276452,-44.9246406555163,Motorista 17188,Caxambu,5,1
-27.8582596778862,-52.0848083496079,Motorista 17189,Floriano Peixoto,4,2
-21.7878413200372,-43.9512562751757,Motorista 17190,Lima Duarte,5,3
-26.9202268123619,-49.2275476455674,Motorista 17191,Indaial,9,2
-28.6858820915214,-49.3921709060655,Motorista 17192,Criciúma,8,1
-16.4243245124812,-41.6229701042163,Motorista 17193,Medina,5,2
-12.8541433811184,-48.758482933043,Motorista 17194,Jaú do Tocantins,6,3
-19.7846388816828,-42.4308514595019,Motorista 17195,Córrego Novo,8,2
-30033,-51.23,Motorista 17196,Porto Alegre,5,1
-20.4099905490869,-44.0264225006091,Motorista 17197,Belo Vale,2,2
-2.96010732650748,-44.7952079772936,Motorista 17198,São João Batista,6,3
-14.3456232547756,-47.6012063026414,Motorista 17199,Alto Paraíso de Goiás,9,2
-6.35348796844464,-38.5825252532948,Motorista 17200,Icó,8,1
-2.9506015777587,-45.6639003753649,Motorista 17201,Araguanã,6,2
-7.90450215339638,-34.9163746833791,Motorista 17202,Abreu e Lima,9,3
-20.3926634788507,-49.969511032103,Motorista 17203,Votuporanga,8,3
-10.582419633865,-40.1945972442615,Motorista 17204,Antônio Gonçalves,7,3
-6.97106122970561,-41.6556501388538,Motorista 17205,Dom Expedito Lopes,4,2
-5.58205246925338,-35.5434322357167,Motorista 17206,Taipu,5,1
-19.4744575023645,-44.2483162879931,Motorista 17207,Sete Lagoas,6,2
-4.25274968147265,-43.9258074760424,Motorista 17208,Timbiras,9,3
-16.0184097290034,-49.797677993773,Motorista 17209,Itaberaí,8,2
0.893379449844334,-51.0364937782273,Motorista 17210,Ferreira Gomes,5,1
-15.6585752964015,-40.0665378570545,Motorista 17211,Itarantim,6,2
-14.9592161178585,-39.3024301528919,Motorista 17212,Buerarema,9,3
-2.78087139129631,-42.8390622138965,Motorista 17213,Barreirinhas,8,2
-9.86042261123629,-56.092350482939,Motorista 17214,Alta Floresta,5,1
-7.99846529960609,-34.864661693572,Motorista 17215,Olinda,6,2
-6.52097582817059,-38.4142756462086,Motorista 17216,Uiraúna,6,3
-22.7002429962152,-46.9900703430162,Motorista 17217,Jaguariúna,6,1
-16077,-47925,Motorista 17218,Cidade Ocidental,6,2
-22.824555,-43.334168,Motorista 17219,Rio de Janeiro,8,3
-9.95587706565828,-67.8157925605754,Motorista 17220,Rio Branco,7,1
-22.7918028831475,-43.417303562163,Motorista 17221,Mesquita,5,2
-20.4371345043176,-44.7837710380541,Motorista 17222,Cláudio,8,3
-18.7971889972681,-42.170248031615,Motorista 17223,Governador Valadares,4,3
-26428,-51316,Motorista 17224,General Carneiro,5,2
-5.04970908164963,-42.7614712715136,Motorista 17225,Teresina,8,1
-4.77642416954027,-48.0743050575242,Motorista 17226,Rondon do Pará,5,1
-8.86615991592381,-36.5034699439992,Motorista 17227,Garanhuns,9,2
-23.6908471584313,-46.6575407981859,Motorista 17228,São Paulo,8,3
-29.2242765426627,-51.317224502562,Motorista 17229,Farroupilha,7,3
-14.4097709655758,-42.0784521102893,Motorista 17230,Rio do Antônio,5,2
-12.4161064624783,-38.8517332077015,Motorista 17231,São Gonçalo dos Campos,8,1
-19.0014445781702,-57.6326465606673,Motorista 17232,Corumbá,9,1
-22.3066985607141,-45.3778052330004,Motorista 17233,Maria da Fé,6,2
-30.8740174770346,-55.486106872557,Motorista 17234,Santana do Livramento,2,3
-22.931431,-43.655764,Motorista 17235,Rio de Janeiro,8,3
-23.1503605842584,-46.8504238128648,Motorista 17236,Jundiaí,7,2
-7.90395498275734,-35.9881424903859,Motorista 17237,Vertentes,5,1
-22.9859519004815,-45.5222797393786,Motorista 17238,Tremembé,4,2
-25.6821084022515,-50.5581378936753,Motorista 17239,Rebouças,6,3
-22.2963130474084,-51.3868546485886,Motorista 17240,Anhumas,9,2
-9925,-36476,Motorista 17241,Junqueiro,8,1
-21.7628645896905,-52.1220588684067,Motorista 17242,Presidente Epitácio,5,2
-25.19,-49314,Motorista 17243,Rio Branco do Sul,4,3
-29.692783355712,-51.4634370803818,Motorista 17244,Montenegro,5,2
-22.6842248439782,-50.7113242149338,Motorista 17245,Maracaí,9,1
-19.583859443664,-42.5790596008288,Motorista 17246,Timóteo,8,2
-22.2130465507501,-51.5437316894516,Motorista 17247,Álvares Machado,5,3
-19.8779475688929,-43.657007217406,Motorista 17248,Caeté,6,2
-25696,-51.66,Motorista 17249,Pinhão,8,1
-21.3766050338739,-42.7006387710559,Motorista 17250,Cataguases,5,2
-11.7436444759365,-41.8251228332507,Motorista 17251,Barro Alto,2,3
-16.9773316383357,-48.9531469345079,Motorista 17252,Bela Vista de Goiás,6,3
-18.9658463001246,-51.926515102385,Motorista 17253,Aporé,9,3
-3.84296178817738,-41.0032081603992,Motorista 17254,Ubajara,8,2
-2.49648213386528,-44.1020393371569,Motorista 17255,Paço do Lumiar,6,1
-4.97188210487351,-42.8702402114856,Motorista 17256,Timon,9,2
-5.11877059936509,-38.1344890594471,Motorista 17257,Limoeiro do Norte,8,3
-6.94816589355449,-41.4868211746204,Motorista 17258,Santana do Piauí,7,2
-10.3164517879483,-48.3186435699449,Motorista 17259,Palmas,4,1
-13.8443291187282,-42.1613430976855,Motorista 17260,Livramento de Nossa Senhora,5,2
-8.3321642875669,-50.3245067596421,Motorista 17261,Santa Maria das Barreiras,6,3
-22.3306131362909,-44.5358705520617,Motorista 17262,Resende,9,2
-25.537517,-49.273328,Motorista 17263,Curitiba,8,1
-15.4595017433162,-55.7495856285079,Motorista 17264,Chapada dos Guimarães,5,2
-3.45556497573843,-51.2053012847886,Motorista 17265,Anapu,6,3
-4.3091297149657,-38.5309195518482,Motorista 17266,Chorozinho,9,1
-20.1249146461481,-50.5133342742905,Motorista 17267,Dolcinópolis,8,2
-25428,-49273,Motorista 17268,Curitiba,5,3
-4.38059449195849,-38.8133883476246,Motorista 17269,Aracoiaba,6,1
-5.22503972053513,-35.9882497787465,Motorista 17270,São Bento do Norte,6,2
-20.385335683822,-45.8061003684984,Motorista 17271,Pains,6,3
-13.4733943662,-44.4952965375573,Motorista 17272,Jaborandi,6,3
-23.6466765403741,-46.5703582763658,Motorista 17273,São Caetano do Sul,8,2
-23.5456430912011,-47.4388146400438,Motorista 17274,Votorantim,7,1
-22661,-51076,Motorista 17275,Iepê,5,1
-15.6107032299037,-39.4356822967518,Motorista 17276,Mascote,8,2
-10.9626388549802,-38.7858152389515,Motorista 17277,Tucano,4,3
-21.1139416694635,-47.8024363517747,Motorista 17278,Ribeirão Preto,5,3
-21.1433064937585,-48.5094237327562,Motorista 17279,Taiaçu,8,2
-23.4381937980645,-51.8695664405808,Motorista 17280,Sarandi,5,1
-7.74413824081398,-35.7234835624684,Motorista 17281,Casinhas,9,1
-4.38255786895739,-41.0642981529224,Motorista 17282,Croatá,8,2
-27.581230401992,-50.1605057716355,Motorista 17283,Palmeira,7,3
-28.2600009441368,-54.2163276672348,Motorista 17284,Santo Ângelo,5,3
-16.9451236724849,-51.8161368370041,Motorista 17285,Caiapônia,8,2
-3.82727622985829,-38.4640145301808,Motorista 17286,Fortaleza,9,1
-5.752544403076,-40.0211119651783,Motorista 17287,Tauá,6,2
-28.5994827747337,-50.7469439506516,Motorista 17288,Monte Alegre dos Campos,2,3
-23.7000203132623,-46.7825961112963,Motorista 17289,São Paulo,8,2
-11.5308058261868,-39.0779829025257,Motorista 17290,Barrocas,7,1
-22.7510225772851,-47.3593783378587,Motorista 17291,Americana,5,2
-22.7335989475244,-47.3414611816392,Motorista 17292,Americana,4,3
-29.4758677482596,-53.4046697616562,Motorista 17293,Nova Palma,6,2
-6.14165782928449,-35.3967905044545,Motorista 17294,Monte Alegre,9,1
-23.4938764572137,-46.7987751960741,Motorista 17295,Osasco,8,2
-17.2309291362757,-43.9533805847155,Motorista 17296,Engenheiro Navarro,5,3
-10.6854164600369,-39.3097686767567,Motorista 17297,Cansanção,4,2
-29.2116808891288,-53.1830763816818,Motorista 17298,Estrela Velha,5,1
-28.1881070137016,-55.6394648551925,Motorista 17299,Garruchos,9,2
-23.0478680133813,-46.5659594535814,Motorista 17300,Atibaia,8,3
-15.8295071125026,-54.3934392929061,Motorista 17301,Poxoréo,5,3
-8.01146864891029,-36.0600900650014,Motorista 17302,Toritama,6,3
-22.6020848751062,-46.7138886451708,Motorista 17303,Serra Negra,8,2
-18.7251985073084,-47.5066637992845,Motorista 17304,Monte Carmelo,5,1
-7.13761568069437,-36.0497689247121,Motorista 17305,Pocinhos,2,2
-10.7594776153561,-65.3208017349224,Motorista 17306,Guajará-Mirim,6,3
-22.8213393688195,-43.0838942527758,Motorista 17307,São Gonçalo,9,2
-4.99488472938523,-44.2528223991381,Motorista 17308,Governador Archer,8,1
-22.9060971736901,-49.6352434158311,Motorista 17309,Santa Cruz do Rio Pardo,6,2
-25213,-50978,Motorista 17310,Prudentópolis,9,3
-23.3175587654107,-51.3871765136704,Motorista 17311,Rolândia,8,2
-1.86478972434992,-47.2790622711168,Motorista 17312,Irituia,7,1
-11.6540050506588,-39.0001559257496,Motorista 17313,Serrinha,4,2
-16.091269254684,-48.5124921798692,Motorista 17314,Alexânia,5,3
-26.5766572952263,-52.3179888725266,Motorista 17315,Abelardo Luz,6,1
-1.63417339324946,-47.6830244064317,Motorista 17316,São Miguel do Guamá,9,2
-10.3759646415707,-36.8507623672475,Motorista 17317,Japoatã,8,3
-10.4243302345273,-36.9576001167287,Motorista 17318,Muribeca,5,1
-28.1034135818473,-48.6742401123033,Motorista 17319,Garopaba,6,2
-19.6989047527308,-43.7621498107897,Motorista 17320,Taquaraçu de Minas,9,3
-19.7754228115076,-43.0069041252124,Motorista 17321,Nova Era,8,3
-23.5318028926843,-46.7206692695604,Motorista 17322,São Paulo,5,2
-4.80394363403306,-42.1217536926257,Motorista 17323,Campo Maior,6,1
-24.962503910064,-50.1093506813035,Motorista 17324,Carambeí,6,1
-27.2121262550346,-48.6094594001756,Motorista 17325,Tijucas,6,2
-27.5290560722343,-49.1242289543138,Motorista 17326,Angelina,6,3
-28.7297308444968,-53.1878399848923,Motorista 17327,Quinze de Novembro,8,3
-16.2569868564601,-44.1649961471545,Motorista 17328,Mirabela,7,2
-21.3428092002862,-43.3784866332995,Motorista 17329,Aracitaba,5,1
-19.9124515056604,-45.3341388702379,Motorista 17330,Moema,8,1
-25.8401226997368,-49.9293851852403,Motorista 17331,Lapa,4,2
-25.9252989292137,-49.7450423240647,Motorista 17332,Lapa,5,3
-11.2728738784787,-37.7938699722279,Motorista 17333,Itabaianinha,8,3
-6.45504713058453,-38.5529565811146,Motorista 17334,Bernardino Batista,5,2
-7.18474745750406,-34.8819994926442,Motorista 17335,João Pessoa,9,1
-20.5959856510156,-42.2672152519214,Motorista 17336,Divino,8,2
-28.0756473541252,-52.0213365554794,Motorista 17337,Tapejara,7,3
-17.2849273681636,-43.9535307884204,Motorista 17338,Engenheiro Navarro,5,2
-5.75531244277937,-35.2502560615529,Motorista 17339,Natal,8,1
-11.3815,-40.0134,Motorista 17340,Capim Grosso,9,2
-22.4522888660424,-44.435255527495,Motorista 17341,Resende,6,3
-7.79649,-35.5873,Motorista 17342,Bom Jardim,2,2
-6.65507555007915,-37.8534364700306,Motorista 17343,Pombal,8,1
-21.2003409862512,-43.9915752410876,Motorista 17344,Barroso,7,2
-22.5237965583795,-44.0926194190966,Motorista 17345,Volta Redonda,5,3
-22.9638612270349,-42.0246577262866,Motorista 17346,Arraial do Cabo,4,2
-5.86469292640669,-42.1889162063586,Motorista 17347,São Miguel da Baixa Grande,6,1
-25.5444896221153,-49.3374752998338,Motorista 17348,Curitiba,9,2
-14.6712541580196,-40.4879879951465,Motorista 17349,Planalto,8,3
-22.5629353523248,-43.0535531043994,Motorista 17350,Magé,5,3
-16.642752885818,-49.4327044486985,Motorista 17351,Trindade,4,3
-5.61491489410384,-35.74142217636,Motorista 17352,Poço Branco,5,2
-13.7560844421383,-39.4973731040943,Motorista 17353,Gandu,9,1
-15.0750017166133,-57.1950602531416,Motorista 17354,Barra do Bugres,8,2
-16.3765060901637,-49.4814991950974,Motorista 17355,Inhumas,5,3
-23.3974671363824,-53.6226153373703,Motorista 17356,Icaraíma,6,2
-8.09940218925453,-34.9714565277089,Motorista 17357,Jaboatão dos Guararapes,8,1
-15.6003499031062,-47.8716588020311,Motorista 17358,Brasília,5,2
-27.163749933242,-51.3996863365158,Motorista 17359,Herval d'Oeste,2,3
-6.89075589179973,-37.7235746383656,Motorista 17360,São Bentinho,6,2
-22.607996463775,-43.0495619773852,Motorista 17361,Magé,9,1
-11.4146876335141,-42.2623229026782,Motorista 17362,Ibipeba,8,2
-0.701912641525248,-47.6167631149278,Motorista 17363,Magalhães Barata,6,1
-23.3453142642968,-47.852196693419,Motorista 17364,Tatuí,9,2
-7.20523953437784,-50.6647396087632,Motorista 17365,Ourilândia do Norte,8,3
-15.3676629066463,-56.6426110267623,Motorista 17366,Jangada,7,1
-4.32558774948108,-46.4488863944994,Motorista 17367,Buriticupu,4,2
-23.1044304370873,-51.5399336814865,Motorista 17368,Jaguapitã,5,3
-23.5276830196374,-47.1678900718675,Motorista 17369,Mairinque,6,3
-17535,-39742,Motorista 17370,Teixeira de Freitas,9,2
-25.7359886169426,-53.0553817749008,Motorista 17371,Dois Vizinhos,8,1
-1.64705872535701,-49.595782756804,Motorista 17372,São Sebastião da Boa Vista,5,1
-5.81689596176131,-35.8232402801503,Motorista 17373,Riachuelo,6,2
-22.243462800979,-54.7378134727462,Motorista 17374,Dourados,9,3
-22.2361457347863,-42.5497913360583,Motorista 17375,Nova Friburgo,8,3
-16.0136997699733,-48.067417144774,Motorista 17376,Brasília,5,2
-19.9332225322718,-44.1060304641711,Motorista 17377,Betim,6,1
-8.88347625732396,-37.4555683135975,Motorista 17378,Itaíba,6,1
-22.6795792579644,-47.6832818984972,Motorista 17379,Piracicaba,6,2
-1.72227859497065,-48.8889455795274,Motorista 17380,Abaetetuba,6,3
-6.84793710708598,-35.4855823516835,Motorista 17381,Guarabira,8,3
-5.26028394699081,-48.2066774368272,Motorista 17382,São Sebastião do Tocantins,7,2
-18.54,-40296,Motorista 17383,Boa Esperança,5,1
-3.62504839897145,-39.8220276832569,Motorista 17384,Irauçuba,8,2
-29.8909342288962,-51.1357998847947,Motorista 17385,Canoas,4,3
-8.70525956153844,-35.7654333114614,Motorista 17386,Jaqueira,5,2
-28.7017607688895,-49.4552779197679,Motorista 17387,Criciúma,8,1
-26.6366851329796,-52.4533653259262,Motorista 17388,Ipuaçu,5,2
-23.7515079975121,-46.6008925437914,Motorista 17389,São Bernardo do Campo,9,3
-7.30270028114298,-38.1539940834034,Motorista 17390,Itaporanga,8,2
-22.0530366897577,-54.0701794624313,Motorista 17391,Angélica,7,1
-23.5350859165185,-47.1993899345384,Motorista 17392,Mairinque,5,2
-21.9844686985009,-46.8031311035143,Motorista 17393,São João da Boa Vista,8,3
-30.0120413303367,-51.1186981201157,Motorista 17394,Porto Alegre,9,2
-8.49041461944555,-36.0655832290639,Motorista 17395,Altinho,6,1
-22.2964632511132,-44.3108439445483,Motorista 17396,Resende,2,2
-20.33,-40292,Motorista 17397,Vila Velha,8,3
-29.2191159725181,-51.1862468719468,Motorista 17398,Caxias do Sul,7,3
-10.3943538665768,-54.9232721328719,Motorista 17399,Terra Nova do Norte,5,3
-14.2717337608333,-42.2595119476306,Motorista 17400,Ibiassucê,4,2
-7.27903246879557,-39.3840980529774,Motorista 17401,Crato,6,1
-1.34335756301876,-47.5821948051439,Motorista 17402,Santa Maria do Pará,9,2
-1.36608123779293,-48.8022780418382,Motorista 17403,Ponta de Pedras,8,3
-1.02213621139523,-48.2430481910692,Motorista 17404,Santo Antônio do Tauá,5,2
-3.08280229568472,-59.949281215666,Motorista 17405,Manaus,4,1
-6.05274796485883,-42.7185559272754,Motorista 17406,Santo Antônio dos Milagres,5,2
-4.16650056838977,-42.8936076164233,Motorista 17407,Miguel Alves,9,3
-22.4490594863885,-48.7788891792283,Motorista 17408,Pederneiras,8,2
-28.4080803394309,-48.9535975456224,Motorista 17409,Capivari de Baixo,5,1
-3.56005311012258,-39.5876669883717,Motorista 17410,Itapipoca,6,2
-19.9300897121424,-44.1889214515673,Motorista 17411,Betim,8,3
-7.89984583854652,-35.1822996139516,Motorista 17412,Paudalho,5,1
-8.10217022895789,-34.9125552177419,Motorista 17413,Recife,2,2
-23.0902683734887,-55.2373266220077,Motorista 17414,Amambaí,6,3
-5.20367860794052,-39.7873520851124,Motorista 17415,Boa Viagem,9,1
-29.1711473464957,-54.8495006561263,Motorista 17416,Santiago,8,2
-9.53214168548556,-36.6733932495107,Motorista 17417,Igaci,6,3
-26.4828658103935,-49.0589761733995,Motorista 17418,Jaraguá do Sul,9,3
-22903,-43208,Motorista 17419,Rio de Janeiro,8,2
-8.57591271400427,-41.5592622756946,Motorista 17420,Lagoa do Barro do Piauí,7,1
-27.4545764923088,-53.2488012313827,Motorista 17421,Cristal do Sul,4,1
-21.4040172100061,-42.6933217048633,Motorista 17422,Cataguases,5,2
2.80677080154411,-60.7519698142988,Motorista 17423,Boa Vista,6,3
-27.893900871276,-52.2355055809006,Motorista 17424,Getúlio Vargas,9,3
-27.748900651931,-52.1684932708725,Motorista 17425,Getúlio Vargas,8,2
-27.4620866775505,-51.9090056419358,Motorista 17426,Marcelino Ramos,5,1
-5.07608056068406,-42.8050947189319,Motorista 17427,Teresina,6,1
-23.4723007678979,-52.5561904907211,Motorista 17428,Japurá,9,2
-20.7504701614374,-46.755173206328,Motorista 17429,Itaú de Minas,8,3
-14.4408953189846,-40.0510454177845,Motorista 17430,Dário Meira,5,3
-4.48770046234118,-42.1199297904956,Motorista 17431,Boqueirão do Piauí,6,2
-7.79799699783303,-42.9248714447009,Motorista 17432,Flores do Piauí,6,1
-19.9257230758661,-44.1279172897326,Motorista 17433,Contagem,6,2
-23.1763458251946,-47.0207977294908,Motorista 17434,Itupeva,6,3
-7.97302722930885,-41.8703985214221,Motorista 17435,Bela Vista do Piauí,8,2
-4.42546,-41.4594,Motorista 17436,Pedro II,7,1
-27.2898459434501,-50.5787801742539,Motorista 17437,Curitibanos,5,2
-7.09056973457316,-35.9562134742726,Motorista 17438,Montadas,8,3
-27.3828864097587,-49.9474310874924,Motorista 17439,Braço do Trombudo,4,2
-21.358430385589,-41.9393849372852,Motorista 17440,São José de Ubá,5,1
-19.822672605514,-44.142937660216,Motorista 17441,Contagem,8,2
-19.9016475677484,-44.0362071990954,Motorista 17442,Contagem,5,3
-22.2508978843683,-45.7021379470812,Motorista 17443,Santa Rita do Sapucaí,9,2
-5.4456996917723,-39.201042652129,Motorista 17444,Quixeramobim,8,1
-31.3586175441733,-51.964709758757,Motorista 17445,São Lourenço do Sul,7,2
-5.73249220848067,-39.010133743285,Motorista 17446,Solonópole,5,3
-3.56305718421926,-41.0907769203174,Motorista 17447,Viçosa do Ceará,8,3
-8.12555909156776,-34.9525094032277,Motorista 17448,Recife,9,3
-15.6779086589809,-58.1024408340437,Motorista 17449,Mirassol d'Oeste,6,2
-20.7300853729242,-42.883458137511,Motorista 17450,Viçosa,2,1
-16.1098623275752,-47.9300451278673,Motorista 17451,Cidade Ocidental,8,2
-6.20562314987165,-38.2909584045399,Motorista 17452,Água Nova,7,3
-23.0350470542901,-45.3827404975878,Motorista 17453,Taubaté,5,2
-29.5335781574241,-52.5175237655624,Motorista 17454,Sinimbu,4,1
-26.7636716365806,-52.852628231047,Motorista 17455,União do Oeste,6,2
-22.2487092018121,-45.8443164825426,Motorista 17456,Pouso Alegre,9,3
-2.64311313629143,-44.9448752403246,Motorista 17457,Palmeirândia,8,2
-21.536915302276,-42.6353430747973,Motorista 17458,Leopoldina,5,1
-11.337236166,-44.9400687217699,Motorista 17459,Santa Rita de Cássia,4,2
-18093,-40516,Motorista 17460,Mucurici,5,3
-25307,-52541,Motorista 17461,Nova Laranjeiras,9,1
-3.73839855194081,-45.5198764801012,Motorista 17462,Pindaré-Mirim,8,2
-17.8367972373957,-41.5090298652637,Motorista 17463,Teófilo Otoni,5,3
-8.12390685081458,-35.2918410301198,Motorista 17464,Vitória de Santo Antão,6,1
-29.5561945438376,-50.7849669456467,Motorista 17465,Igrejinha,8,2
-23425,-51939,Motorista 17466,Maringá,5,3
-21.1846768856042,-48.7879657745347,Motorista 17467,Ariranha,2,3
